case_key,period,policy,basis,lead_days,demand_start,demand_end,cost_end,target_share,evidence,workers,absent,present_workers,rate,service_days,arrivals,completed_on_time,completed_late,overdue_unfinished,pending_not_due,on_time_unit_share,target_met,peak_backlog,backlog_unit_days,total_cost
selection|extra0_ot0_temps0|deduplicated_sensitivity|40.0|0|1,selection,extra0_ot0_temps0,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,40.0,2,139006,135917,3089,0,0,0.9777779376429795,True,4278,36088,155232.0
selection|extra0_ot0_temps0|deduplicated_sensitivity|40.0|0|3,selection,extra0_ot0_temps0,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,40.0,2,139006,135917,3089,0,0,0.9777779376429795,True,4278,36088,155232.0
selection|extra0_ot0_temps0|deduplicated_sensitivity|40.0|1|1,selection,extra0_ot0_temps0,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,40.0,2,139006,131843,7163,0,0,0.9484698502222926,False,4550,83389,155232.0
selection|extra0_ot0_temps0|deduplicated_sensitivity|40.0|1|3,selection,extra0_ot0_temps0,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,40.0,2,139006,131843,7163,0,0,0.9484698502222926,False,4550,83389,155232.0
selection|extra0_ot0_temps0|deduplicated_sensitivity|40.0|2|1,selection,extra0_ot0_temps0,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,40.0,2,139006,30015,108991,0,0,0.21592593125476597,False,7602,624709,155232.0
selection|extra0_ot0_temps0|deduplicated_sensitivity|40.0|2|3,selection,extra0_ot0_temps0,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,40.0,2,139006,30015,108991,0,0,0.21592593125476597,False,7602,624709,155232.0
selection|extra0_ot0_temps0|deduplicated_sensitivity|50.0|0|1,selection,extra0_ot0_temps0,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,50.0,2,139006,137176,1830,0,0,0.9868351006431377,True,3870,14813,155232.0
selection|extra0_ot0_temps0|deduplicated_sensitivity|50.0|0|3,selection,extra0_ot0_temps0,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,50.0,2,139006,137176,1830,0,0,0.9868351006431377,True,3870,14813,155232.0
selection|extra0_ot0_temps0|deduplicated_sensitivity|50.0|1|1,selection,extra0_ot0_temps0,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,50.0,2,139006,136325,2681,0,0,0.980713062745493,True,4210,30028,155232.0
selection|extra0_ot0_temps0|deduplicated_sensitivity|50.0|1|3,selection,extra0_ot0_temps0,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,50.0,2,139006,136325,2681,0,0,0.980713062745493,True,4210,30028,155232.0
selection|extra0_ot0_temps0|deduplicated_sensitivity|50.0|2|1,selection,extra0_ot0_temps0,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,50.0,2,139006,131843,7163,0,0,0.9484698502222926,False,4550,83389,155232.0
selection|extra0_ot0_temps0|deduplicated_sensitivity|50.0|2|3,selection,extra0_ot0_temps0,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,50.0,2,139006,131843,7163,0,0,0.9484698502222926,False,4550,83389,155232.0
selection|extra0_ot0_temps2|retained|30.0|0|1,selection,extra0_ot0_temps2,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,30.0,2,148824,136975,11849,0,0,0.920382465193786,False,4687,130364,169872.0
selection|extra0_ot0_temps2|retained|30.0|0|3,selection,extra0_ot0_temps2,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,30.0,2,148824,89480,59344,0,0,0.601247110681073,False,4687,251426,156912.0
selection|extra0_ot0_temps2|retained|30.0|1|1,selection,extra0_ot0_temps2,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,30.0,2,148824,102608,46216,0,0,0.6894586894586895,False,4891,228425,188352.0
selection|extra0_ot0_temps2|retained|30.0|1|3,selection,extra0_ot0_temps2,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,30.0,2,148824,15061,133763,0,0,0.10120007525667903,False,6560,553846,179712.0
selection|extra0_ot0_temps2|retained|30.0|2|1,selection,extra0_ot0_temps2,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,30.0,2,148824,20889,127935,0,0,0.14036042573778423,False,8790,774202,214752.0
selection|extra0_ot0_temps2|retained|30.0|2|3,selection,extra0_ot0_temps2,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,30.0,2,148824,1826,146998,0,0,0.012269526420469816,False,11072,1164493,212352.0
selection|extra0_ot0_temps2|retained|40.0|0|1,selection,extra0_ot0_temps2,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,40.0,2,148824,146489,2335,0,0,0.9843103262914583,True,4279,44287,157872.0
selection|extra0_ot0_temps2|retained|40.0|0|3,selection,extra0_ot0_temps2,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,40.0,2,148824,145024,3800,0,0,0.9744664839004462,True,4279,51637,155232.0
selection|extra0_ot0_temps2|retained|40.0|1|1,selection,extra0_ot0_temps2,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,40.0,2,148824,144453,4371,0,0,0.9706297371391711,True,4551,90450,161712.0
selection|extra0_ot0_temps2|retained|40.0|1|3,selection,extra0_ot0_temps2,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,40.0,2,148824,133237,15587,0,0,0.8952655485674353,False,4551,128884,155712.0
selection|extra0_ot0_temps2|retained|40.0|2|1,selection,extra0_ot0_temps2,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,40.0,2,148824,131752,17072,0,0,0.8852873192495834,False,4823,159352,175872.0
selection|extra0_ot0_temps2|retained|40.0|2|3,selection,extra0_ot0_temps2,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,40.0,2,148824,39962,108862,0,0,0.26851851851851855,False,5920,435647,165552.0
selection|extra0_ot0_temps2|retained|50.0|0|1,selection,extra0_ot0_temps2,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,50.0,2,148824,147537,1287,0,0,0.9913522012578616,True,3871,20572,155712.0
selection|extra0_ot0_temps2|retained|50.0|0|3,selection,extra0_ot0_temps2,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,50.0,2,148824,146993,1831,0,0,0.9876968768478203,True,3871,21116,155232.0
selection|extra0_ot0_temps2|retained|50.0|1|1,selection,extra0_ot0_temps2,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,50.0,2,148824,146857,1967,0,0,0.98678304574531,True,4211,36722,157152.0
selection|extra0_ot0_temps2|retained|50.0|1|3,selection,extra0_ot0_temps2,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,50.0,2,148824,145704,3120,0,0,0.9790356394129979,True,4211,42907,155232.0
selection|extra0_ot0_temps2|retained|50.0|2|1,selection,extra0_ot0_temps2,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,50.0,2,148824,145024,3800,0,0,0.9744664839004462,True,4551,86663,161472.0
selection|extra0_ot0_temps2|retained|50.0|2|3,selection,extra0_ot0_temps2,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,50.0,2,148824,133292,15532,0,0,0.8956351126162447,False,4551,128610,155712.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|30.0|0|1,selection,extra0_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,30.0,2,139006,133128,5878,0,0,0.9577140555083953,True,4686,98602,164352.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|30.0|0|3,selection,extra0_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,30.0,2,139006,113999,25007,0,0,0.8201012905917731,False,4686,151453,155712.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|30.0|1|1,selection,extra0_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,30.0,2,139006,114692,24314,0,0,0.8250866869056012,False,4890,166472,180432.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|30.0|1|3,selection,extra0_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,30.0,2,139006,38158,100848,0,0,0.27450613642576577,False,6138,414480,169872.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|30.0|2|1,selection,extra0_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,30.0,2,139006,39416,99590,0,0,0.2835561054918493,False,5910,427116,207552.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|30.0|2|3,selection,extra0_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,30.0,2,139006,2212,136794,0,0,0.015912982173431362,False,7866,791007,204912.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|40.0|0|1,selection,extra0_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,40.0,2,139006,136795,2211,0,0,0.9840942117606434,True,4278,31131,157152.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|40.0|0|3,selection,extra0_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,40.0,2,139006,135917,3089,0,0,0.9777779376429795,True,4278,36088,155232.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|40.0|1|1,selection,extra0_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,40.0,2,139006,135590,3416,0,0,0.9754255212005237,True,4550,70996,158352.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|40.0|1|3,selection,extra0_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,40.0,2,139006,132665,6341,0,0,0.9543832640317684,True,4550,81649,155712.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|40.0|2|1,selection,extra0_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,40.0,2,139006,130153,8853,0,0,0.9363121016359006,False,4822,123275,170592.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|40.0|2|3,selection,extra0_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,40.0,2,139006,53147,85859,0,0,0.3823360142727652,False,5892,339773,160512.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|50.0|0|1,selection,extra0_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,50.0,2,139006,137720,1286,0,0,0.9907486007798224,True,3870,14269,155712.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|50.0|0|3,selection,extra0_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,50.0,2,139006,137176,1830,0,0,0.9868351006431377,True,3870,14813,155232.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|50.0|1|1,selection,extra0_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,50.0,2,139006,137040,1966,0,0,0.9858567256089665,True,4210,26229,156432.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|50.0|1|3,selection,extra0_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,50.0,2,139006,136325,2681,0,0,0.980713062745493,True,4210,30028,155232.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|50.0|2|1,selection,extra0_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,50.0,2,139006,135917,3089,0,0,0.9777779376429795,True,4550,68976,158112.0
selection|extra0_ot0_temps2|deduplicated_sensitivity|50.0|2|3,selection,extra0_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,50.0,2,139006,132719,6287,0,0,0.954771736471807,True,4550,81378,155712.0
selection|extra0_ot0_temps4|retained|30.0|0|1,selection,extra0_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,30.0,2,148824,144097,4727,0,0,0.9682376498414235,True,4687,107325,173952.0
selection|extra0_ot0_temps4|retained|30.0|0|3,selection,extra0_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,30.0,2,148824,91120,57704,0,0,0.612266838681933,False,4687,245558,157392.0
selection|extra0_ot0_temps4|retained|30.0|1|1,selection,extra0_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,30.0,2,148824,135162,13662,0,0,0.908200290275762,False,4891,156991,193152.0
selection|extra0_ot0_temps4|retained|30.0|1|3,selection,extra0_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,30.0,2,148824,17532,131292,0,0,0.117803580067731,False,5853,499849,180192.0
selection|extra0_ot0_temps4|retained|30.0|2|1,selection,extra0_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,30.0,2,148824,117903,30921,0,0,0.7922310917593937,False,5095,211488,223632.0
selection|extra0_ot0_temps4|retained|30.0|2|3,selection,extra0_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,30.0,2,148824,4633,144191,0,0,0.031130731602429716,False,6804,618680,218352.0
selection|extra0_ot0_temps4|retained|40.0|0|1,selection,extra0_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,40.0,2,148824,147047,1777,0,0,0.9880597215502875,True,4279,42802,158352.0
selection|extra0_ot0_temps4|retained|40.0|0|3,selection,extra0_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,40.0,2,148824,145024,3800,0,0,0.9744664839004462,True,4279,51637,155232.0
selection|extra0_ot0_temps4|retained|40.0|1|1,selection,extra0_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,40.0,2,148824,146271,2553,0,0,0.982845508788905,True,4551,82217,164112.0
selection|extra0_ot0_temps4|retained|40.0|1|3,selection,extra0_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,40.0,2,148824,133292,15532,0,0,0.8956351126162447,False,4551,128502,155952.0
selection|extra0_ot0_temps4|retained|40.0|2|1,selection,extra0_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,40.0,2,148824,142622,6202,0,0,0.9583266139869914,True,4823,127243,179232.0
selection|extra0_ot0_temps4|retained|40.0|2|3,selection,extra0_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,40.0,2,148824,42924,105900,0,0,0.28842122238348655,False,5847,409102,165552.0
selection|extra0_ot0_temps4|retained|50.0|0|1,selection,extra0_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,50.0,2,148824,148081,743,0,0,0.9950075256679031,True,3871,20028,156192.0
selection|extra0_ot0_temps4|retained|50.0|0|3,selection,extra0_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,50.0,2,148824,146993,1831,0,0,0.9876968768478203,True,3871,21116,155232.0
selection|extra0_ot0_temps4|retained|50.0|1|1,selection,extra0_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,50.0,2,148824,147401,1423,0,0,0.9904383701553513,True,4211,36178,157392.0
selection|extra0_ot0_temps4|retained|50.0|1|3,selection,extra0_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,50.0,2,148824,145704,3120,0,0,0.9790356394129979,True,4211,42907,155232.0
selection|extra0_ot0_temps4|retained|50.0|2|1,selection,extra0_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,50.0,2,148824,146707,2117,0,0,0.9857751437940118,True,4551,79206,162912.0
selection|extra0_ot0_temps4|retained|50.0|2|3,selection,extra0_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,50.0,2,148824,133292,15532,0,0,0.8956351126162447,False,4551,128610,155712.0
selection|extra0_ot0_temps4|deduplicated_sensitivity|30.0|0|1,selection,extra0_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,30.0,2,139006,135425,3581,0,0,0.9742385220781836,True,4686,88157,166752.0
selection|extra0_ot0_temps4|deduplicated_sensitivity|30.0|0|3,selection,extra0_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,30.0,2,139006,115645,23361,0,0,0.8319425060788743,False,4686,146889,156192.0
selection|extra0_ot0_temps4|deduplicated_sensitivity|30.0|1|1,selection,extra0_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,30.0,2,139006,131232,7774,0,0,0.944074356502597,False,4890,127478,184032.0
selection|extra0_ot0_temps4|deduplicated_sensitivity|30.0|1|3,selection,extra0_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,30.0,2,139006,41805,97201,0,0,0.30074241399651813,False,5812,384589,170592.0
selection|extra0_ot0_temps4|deduplicated_sensitivity|30.0|2|1,selection,extra0_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,30.0,2,139006,120318,18688,0,0,0.8655597600103593,False,5094,175231,211632.0
selection|extra0_ot0_temps4|deduplicated_sensitivity|30.0|2|3,selection,extra0_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,30.0,2,139006,5654,133352,0,0,0.040674503258852135,False,6725,547158,205392.0
selection|extra0_ot0_temps4|deduplicated_sensitivity|40.0|0|1,selection,extra0_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,40.0,2,139006,137230,1776,0,0,0.9872235730831763,True,4278,30264,157392.0
selection|extra0_ot0_temps4|deduplicated_sensitivity|40.0|0|3,selection,extra0_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,40.0,2,139006,135917,3089,0,0,0.9777779376429795,True,4278,36088,155232.0
selection|extra0_ot0_temps4|deduplicated_sensitivity|40.0|1|1,selection,extra0_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,40.0,2,139006,136686,2320,0,0,0.9833100729464915,True,4550,65620,159792.0
selection|extra0_ot0_temps4|deduplicated_sensitivity|40.0|1|3,selection,extra0_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,40.0,2,139006,132719,6287,0,0,0.954771736471807,True,4550,81270,155952.0
selection|extra0_ot0_temps4|deduplicated_sensitivity|40.0|2|1,selection,extra0_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,40.0,2,139006,135094,3912,0,0,0.9718573298994289,True,4822,106165,172992.0
selection|extra0_ot0_temps4|deduplicated_sensitivity|40.0|2|3,selection,extra0_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,2,4,40.0,2,139006,55221,83785,0,0,0.3972562335438758,False,5892,326763,160752.0
selection|extra0_ot0_temps4|deduplicated_sensitivity|50.0|0|1,selection,extra0_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,50.0,2,139006,138264,742,0,0,0.9946621009165072,True,3870,13725,156192.0
selection|extra0_ot0_temps4|deduplicated_sensitivity|50.0|0|3,selection,extra0_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,0,6,50.0,2,139006,137176,1830,0,0,0.9868351006431377,True,3870,14813,155232.0
selection|extra0_ot0_temps4|deduplicated_sensitivity|50.0|1|1,selection,extra0_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,50.0,2,139006,137584,1422,0,0,0.9897702257456513,True,4210,25685,156672.0
selection|extra0_ot0_temps4|deduplicated_sensitivity|50.0|1|3,selection,extra0_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,6,1,5,50.0,2,139006,136325,2681,0,0,0.980713062745493,True,4210,30028,155232.0
