order_id,date,month,units,source_rows,segment
105174,2023-05-03,2023-05,8,8,large_over_5
105175,2023-05-03,2023-05,2,2,small_1_5
105176,2023-05-03,2023-05,2,1,small_1_5
105177,2023-05-03,2023-05,2,2,small_1_5
105178,2023-05-03,2023-05,2,1,small_1_5
105179,2023-05-03,2023-05,2,1,small_1_5
105180,2023-05-03,2023-05,2,2,small_1_5
105181,2023-05-03,2023-05,2,2,small_1_5
105182,2023-05-03,2023-05,1,1,small_1_5
105183,2023-05-03,2023-05,2,2,small_1_5
105184,2023-05-03,2023-05,1,1,small_1_5
105185,2023-05-03,2023-05,1,1,small_1_5
105186,2023-05-03,2023-05,1,1,small_1_5
105187,2023-05-03,2023-05,1,1,small_1_5
105188,2023-05-03,2023-05,1,1,small_1_5
105189,2023-05-03,2023-05,1,1,small_1_5
105190,2023-05-03,2023-05,2,2,small_1_5
105191,2023-05-03,2023-05,2,1,small_1_5
105192,2023-05-03,2023-05,2,1,small_1_5
105193,2023-05-03,2023-05,1,1,small_1_5
105194,2023-05-03,2023-05,1,1,small_1_5
105195,2023-05-03,2023-05,1,1,small_1_5
105196,2023-05-03,2023-05,1,1,small_1_5
105197,2023-05-03,2023-05,2,2,small_1_5
105198,2023-05-03,2023-05,6,6,large_over_5
105199,2023-05-03,2023-05,1,1,small_1_5
105200,2023-05-03,2023-05,1,1,small_1_5
105201,2023-05-03,2023-05,5,4,small_1_5
105202,2023-05-03,2023-05,1,1,small_1_5
105203,2023-05-03,2023-05,1,1,small_1_5
105204,2023-05-03,2023-05,2,2,small_1_5
105205,2023-05-03,2023-05,4,3,small_1_5
105206,2023-05-03,2023-05,1,1,small_1_5
105207,2023-05-03,2023-05,2,1,small_1_5
105208,2023-05-03,2023-05,1,1,small_1_5
105209,2023-05-03,2023-05,2,2,small_1_5
105210,2023-05-03,2023-05,1,1,small_1_5
105211,2023-05-03,2023-05,1,1,small_1_5
105212,2023-05-03,2023-05,50,45,large_over_5
105213,2023-05-03,2023-05,1,1,small_1_5
105214,2023-05-03,2023-05,54,34,large_over_5
105215,2023-05-03,2023-05,1,1,small_1_5
105216,2023-05-03,2023-05,1,1,small_1_5
105217,2023-05-03,2023-05,7,6,large_over_5
105218,2023-05-03,2023-05,1,1,small_1_5
105219,2023-05-03,2023-05,1,1,small_1_5
105220,2023-05-03,2023-05,3,1,small_1_5
105221,2023-05-03,2023-05,1,1,small_1_5
105222,2023-05-03,2023-05,70,34,large_over_5
105223,2023-05-03,2023-05,4,2,small_1_5
105224,2023-05-03,2023-05,15,13,large_over_5
105225,2023-05-03,2023-05,10,9,large_over_5
105226,2023-05-03,2023-05,28,26,large_over_5
105227,2023-05-03,2023-05,1,1,small_1_5
105228,2023-05-03,2023-05,1,1,small_1_5
105229,2023-05-03,2023-05,3,1,small_1_5
105230,2023-05-03,2023-05,1,1,small_1_5
105231,2023-05-03,2023-05,1,1,small_1_5
105232,2023-05-03,2023-05,1,1,small_1_5
105233,2023-05-03,2023-05,4,4,small_1_5
105234,2023-05-03,2023-05,8,8,large_over_5
105235,2023-05-03,2023-05,1,1,small_1_5
105236,2023-05-03,2023-05,1,1,small_1_5
105237,2023-05-03,2023-05,4,1,small_1_5
105238,2023-05-03,2023-05,2,1,small_1_5
105239,2023-05-03,2023-05,3,3,small_1_5
105240,2023-05-03,2023-05,63,43,large_over_5
105241,2023-05-04,2023-05,1,1,small_1_5
105242,2023-05-04,2023-05,1,1,small_1_5
105243,2023-05-04,2023-05,1,1,small_1_5
105244,2023-05-04,2023-05,1,1,small_1_5
105245,2023-05-04,2023-05,1,1,small_1_5
105246,2023-05-04,2023-05,1,1,small_1_5
105247,2023-05-04,2023-05,1,1,small_1_5
105248,2023-05-04,2023-05,2,2,small_1_5
105249,2023-05-04,2023-05,1,1,small_1_5
105250,2023-05-04,2023-05,2,1,small_1_5
105251,2023-05-04,2023-05,1,1,small_1_5
105252,2023-05-04,2023-05,1,1,small_1_5
105253,2023-05-04,2023-05,1,1,small_1_5
105254,2023-05-04,2023-05,1,1,small_1_5
105255,2023-05-04,2023-05,2,1,small_1_5
105256,2023-05-04,2023-05,1,1,small_1_5
105257,2023-05-04,2023-05,4,1,small_1_5
105258,2023-05-04,2023-05,1,1,small_1_5
105259,2023-05-04,2023-05,1,1,small_1_5
105260,2023-05-04,2023-05,1,1,small_1_5
105261,2023-05-04,2023-05,1,1,small_1_5
105262,2023-05-04,2023-05,4,1,small_1_5
105263,2023-05-04,2023-05,2,2,small_1_5
105264,2023-05-04,2023-05,6,1,large_over_5
105265,2023-05-04,2023-05,3,1,small_1_5
105266,2023-05-04,2023-05,1,1,small_1_5
105267,2023-05-04,2023-05,1,1,small_1_5
105268,2023-05-04,2023-05,2,1,small_1_5
105269,2023-05-04,2023-05,122,49,large_over_5
105270,2023-05-04,2023-05,21,2,large_over_5
105271,2023-05-04,2023-05,85,7,large_over_5
105272,2023-05-04,2023-05,2,1,small_1_5
105273,2023-05-04,2023-05,50,4,large_over_5
105274,2023-05-04,2023-05,17,2,large_over_5
105275,2023-05-04,2023-05,4,1,small_1_5
105276,2023-05-04,2023-05,25,3,large_over_5
105277,2023-05-04,2023-05,6,1,large_over_5
105278,2023-05-04,2023-05,3,1,small_1_5
105279,2023-05-04,2023-05,3,1,small_1_5
105280,2023-05-04,2023-05,24,1,large_over_5
105281,2023-05-04,2023-05,6,1,large_over_5
105282,2023-05-04,2023-05,11,1,large_over_5
105283,2023-05-04,2023-05,1,1,small_1_5
105284,2023-05-04,2023-05,6,1,large_over_5
105285,2023-05-04,2023-05,1,1,small_1_5
105286,2023-05-04,2023-05,1,1,small_1_5
105287,2023-05-04,2023-05,2,1,small_1_5
105288,2023-05-04,2023-05,2,2,small_1_5
105289,2023-05-04,2023-05,5,5,small_1_5
105290,2023-05-04,2023-05,6,1,large_over_5
105291,2023-05-04,2023-05,4,2,small_1_5
105292,2023-05-04,2023-05,14,3,large_over_5
105293,2023-05-04,2023-05,1,1,small_1_5
105294,2023-05-04,2023-05,35,4,large_over_5
105295,2023-05-04,2023-05,1,1,small_1_5
105296,2023-05-04,2023-05,28,3,large_over_5
105297,2023-05-04,2023-05,20,4,large_over_5
105298,2023-05-04,2023-05,1,1,small_1_5
105299,2023-05-04,2023-05,10,9,large_over_5
105300,2023-05-04,2023-05,30,5,large_over_5
105301,2023-05-04,2023-05,7,2,large_over_5
105302,2023-05-04,2023-05,20,14,large_over_5
105303,2023-05-04,2023-05,24,2,large_over_5
105304,2023-05-04,2023-05,5,2,small_1_5
105305,2023-05-04,2023-05,1,1,small_1_5
105306,2023-05-04,2023-05,2,2,small_1_5
105307,2023-05-04,2023-05,3,2,small_1_5
105308,2023-05-04,2023-05,1,1,small_1_5
105309,2023-05-04,2023-05,2,2,small_1_5
105310,2023-05-04,2023-05,2,1,small_1_5
105311,2023-05-04,2023-05,6,6,large_over_5
105312,2023-05-04,2023-05,5,5,small_1_5
105313,2023-05-04,2023-05,9,4,large_over_5
105314,2023-05-04,2023-05,5,2,small_1_5
105315,2023-05-04,2023-05,1,1,small_1_5
105316,2023-05-04,2023-05,1,1,small_1_5
105317,2023-05-04,2023-05,2,1,small_1_5
105318,2023-05-04,2023-05,36,32,large_over_5
105319,2023-05-04,2023-05,1,1,small_1_5
105320,2023-05-04,2023-05,3,3,small_1_5
105322,2023-05-04,2023-05,29,20,large_over_5
105323,2023-05-04,2023-05,1,1,small_1_5
105324,2023-05-04,2023-05,1,1,small_1_5
105325,2023-05-04,2023-05,16,11,large_over_5
105326,2023-05-04,2023-05,1,1,small_1_5
105327,2023-05-04,2023-05,2,2,small_1_5
105328,2023-05-04,2023-05,12,9,large_over_5
105329,2023-05-04,2023-05,8,6,large_over_5
105330,2023-05-04,2023-05,1,1,small_1_5
105331,2023-05-04,2023-05,1,1,small_1_5
105332,2023-05-04,2023-05,5,4,small_1_5
105333,2023-05-04,2023-05,1,1,small_1_5
105334,2023-05-04,2023-05,1,1,small_1_5
105335,2023-05-04,2023-05,14,10,large_over_5
105336,2023-05-04,2023-05,1,1,small_1_5
105337,2023-05-04,2023-05,1,1,small_1_5
105338,2023-05-04,2023-05,1,1,small_1_5
105339,2023-05-04,2023-05,1,1,small_1_5
105340,2023-05-04,2023-05,1,1,small_1_5
105341,2023-05-04,2023-05,1,1,small_1_5
105342,2023-05-04,2023-05,10,10,large_over_5
105343,2023-05-04,2023-05,6,6,large_over_5
105344,2023-05-04,2023-05,50,3,large_over_5
105345,2023-05-04,2023-05,11,1,large_over_5
105346,2023-05-04,2023-05,3,1,small_1_5
105347,2023-05-04,2023-05,20,15,large_over_5
105348,2023-05-04,2023-05,1,1,small_1_5
105349,2023-05-04,2023-05,1,1,small_1_5
105350,2023-05-04,2023-05,1,1,small_1_5
105351,2023-05-04,2023-05,1,1,small_1_5
105352,2023-05-04,2023-05,25,8,large_over_5
105353,2023-05-04,2023-05,2,1,small_1_5
105354,2023-05-04,2023-05,1,1,small_1_5
105355,2023-05-04,2023-05,1,1,small_1_5
105356,2023-05-04,2023-05,7,5,large_over_5
105357,2023-05-04,2023-05,8,8,large_over_5
105358,2023-05-04,2023-05,4,4,small_1_5
105359,2023-05-04,2023-05,8,3,large_over_5
105360,2023-05-04,2023-05,3,3,small_1_5
105361,2023-05-04,2023-05,1,1,small_1_5
105362,2023-05-04,2023-05,1,1,small_1_5
105363,2023-05-04,2023-05,1,1,small_1_5
105364,2023-05-04,2023-05,1,1,small_1_5
105365,2023-05-04,2023-05,1,1,small_1_5
105366,2023-05-04,2023-05,1,1,small_1_5
105367,2023-05-04,2023-05,1,1,small_1_5
105368,2023-05-04,2023-05,1,1,small_1_5
105369,2023-05-04,2023-05,1,1,small_1_5
105370,2023-05-04,2023-05,2,1,small_1_5
105371,2023-05-04,2023-05,1,1,small_1_5
105372,2023-05-04,2023-05,1,1,small_1_5
105373,2023-05-04,2023-05,1,1,small_1_5
105374,2023-05-04,2023-05,1,1,small_1_5
105375,2023-05-04,2023-05,1,1,small_1_5
105376,2023-05-04,2023-05,2,1,small_1_5
105377,2023-05-04,2023-05,1,1,small_1_5
105378,2023-05-04,2023-05,2,1,small_1_5
105379,2023-05-04,2023-05,1,1,small_1_5
105380,2023-05-04,2023-05,1,1,small_1_5
105381,2023-05-04,2023-05,1,1,small_1_5
105382,2023-05-04,2023-05,527,153,large_over_5
105383,2023-05-04,2023-05,1,1,small_1_5
105384,2023-05-04,2023-05,14,14,large_over_5
105385,2023-05-04,2023-05,1,1,small_1_5
105386,2023-05-04,2023-05,3,1,small_1_5
105387,2023-05-04,2023-05,4,1,small_1_5
105388,2023-05-04,2023-05,11,10,large_over_5
105389,2023-05-04,2023-05,1,1,small_1_5
105390,2023-05-04,2023-05,1,1,small_1_5
105391,2023-05-04,2023-05,1,1,small_1_5
105392,2023-05-04,2023-05,5,5,small_1_5
105393,2023-05-04,2023-05,3,1,small_1_5
105394,2023-05-04,2023-05,1,1,small_1_5
105395,2023-05-04,2023-05,31,25,large_over_5
105396,2023-05-04,2023-05,7,5,large_over_5
105397,2023-05-04,2023-05,5,5,small_1_5
105398,2023-05-04,2023-05,1,1,small_1_5
105399,2023-05-04,2023-05,1,1,small_1_5
105400,2023-05-04,2023-05,1,1,small_1_5
105401,2023-05-04,2023-05,1,1,small_1_5
105402,2023-05-04,2023-05,1,1,small_1_5
105403,2023-05-04,2023-05,4,4,small_1_5
105404,2023-05-04,2023-05,5,5,small_1_5
105405,2023-05-04,2023-05,3,3,small_1_5
105406,2023-05-04,2023-05,1,1,small_1_5
105407,2023-05-04,2023-05,19,14,large_over_5
105408,2023-05-04,2023-05,2,1,small_1_5
105409,2023-05-04,2023-05,1,1,small_1_5
105410,2023-05-04,2023-05,2,1,small_1_5
105411,2023-05-04,2023-05,1,1,small_1_5
105412,2023-05-04,2023-05,1,1,small_1_5
105413,2023-05-04,2023-05,1,1,small_1_5
105414,2023-05-04,2023-05,1,1,small_1_5
105415,2023-05-04,2023-05,1,1,small_1_5
105416,2023-05-04,2023-05,1,1,small_1_5
105417,2023-05-04,2023-05,1,1,small_1_5
105418,2023-05-04,2023-05,1,1,small_1_5
105419,2023-05-04,2023-05,2,1,small_1_5
105420,2023-05-04,2023-05,301,125,large_over_5
105421,2023-05-04,2023-05,1,1,small_1_5
105422,2023-05-04,2023-05,14,4,large_over_5
105423,2023-05-04,2023-05,16,15,large_over_5
105424,2023-05-04,2023-05,6,6,large_over_5
105425,2023-05-04,2023-05,1,1,small_1_5
105426,2023-05-04,2023-05,1,1,small_1_5
105427,2023-05-04,2023-05,1,1,small_1_5
105428,2023-05-04,2023-05,21,19,large_over_5
105429,2023-05-04,2023-05,2,2,small_1_5
105430,2023-05-04,2023-05,1,1,small_1_5
105431,2023-05-04,2023-05,2,2,small_1_5
105432,2023-05-04,2023-05,16,11,large_over_5
105433,2023-05-04,2023-05,34,27,large_over_5
105434,2023-05-04,2023-05,21,12,large_over_5
105435,2023-05-04,2023-05,17,11,large_over_5
105436,2023-05-04,2023-05,11,9,large_over_5
105437,2023-05-04,2023-05,11,10,large_over_5
105438,2023-05-04,2023-05,2,2,small_1_5
105439,2023-05-04,2023-05,6,6,large_over_5
105440,2023-05-04,2023-05,3,3,small_1_5
105441,2023-05-04,2023-05,6,6,large_over_5
105442,2023-05-04,2023-05,1,1,small_1_5
105443,2023-05-04,2023-05,12,10,large_over_5
105444,2023-05-04,2023-05,2,2,small_1_5
105445,2023-05-04,2023-05,3,3,small_1_5
105446,2023-05-04,2023-05,3,3,small_1_5
105447,2023-05-04,2023-05,4,4,small_1_5
105448,2023-05-04,2023-05,12,12,large_over_5
105449,2023-05-04,2023-05,10,10,large_over_5
105450,2023-05-04,2023-05,2,2,small_1_5
105451,2023-05-04,2023-05,13,12,large_over_5
105452,2023-05-04,2023-05,2,2,small_1_5
105453,2023-05-04,2023-05,8,8,large_over_5
105454,2023-05-04,2023-05,5,5,small_1_5
105455,2023-05-04,2023-05,11,8,large_over_5
105456,2023-05-04,2023-05,11,9,large_over_5
105457,2023-05-04,2023-05,3,3,small_1_5
105458,2023-05-04,2023-05,7,7,large_over_5
105459,2023-05-04,2023-05,4,3,small_1_5
105460,2023-05-04,2023-05,40,32,large_over_5
105461,2023-05-04,2023-05,1,1,small_1_5
105462,2023-05-04,2023-05,97,58,large_over_5
105463,2023-05-04,2023-05,3,3,small_1_5
105464,2023-05-04,2023-05,2,1,small_1_5
105465,2023-05-04,2023-05,3,3,small_1_5
105466,2023-05-04,2023-05,12,12,large_over_5
105467,2023-05-04,2023-05,1,1,small_1_5
105468,2023-05-04,2023-05,1,1,small_1_5
105469,2023-05-04,2023-05,30,15,large_over_5
105470,2023-05-04,2023-05,1,1,small_1_5
105471,2023-05-04,2023-05,1,1,small_1_5
105472,2023-05-04,2023-05,1,1,small_1_5
105473,2023-05-04,2023-05,1,1,small_1_5
105474,2023-05-04,2023-05,12,12,large_over_5
105475,2023-05-04,2023-05,24,19,large_over_5
105476,2023-05-04,2023-05,1,1,small_1_5
105477,2023-05-04,2023-05,18,14,large_over_5
105478,2023-05-04,2023-05,1,1,small_1_5
105479,2023-05-04,2023-05,1,1,small_1_5
105480,2023-05-04,2023-05,1,1,small_1_5
105481,2023-05-04,2023-05,29,12,large_over_5
105482,2023-05-04,2023-05,6,5,large_over_5
105483,2023-05-04,2023-05,3,1,small_1_5
105484,2023-05-04,2023-05,1,1,small_1_5
105485,2023-05-04,2023-05,2,1,small_1_5
105486,2023-05-04,2023-05,51,25,large_over_5
105487,2023-05-04,2023-05,1,1,small_1_5
105488,2023-05-04,2023-05,2,1,small_1_5
105489,2023-05-04,2023-05,2,1,small_1_5
105490,2023-05-04,2023-05,21,12,large_over_5
105491,2023-05-04,2023-05,5,5,small_1_5
105492,2023-05-04,2023-05,22,7,large_over_5
105493,2023-05-04,2023-05,1,1,small_1_5
105494,2023-05-04,2023-05,1,1,small_1_5
105495,2023-05-04,2023-05,1,1,small_1_5
105496,2023-05-04,2023-05,1,1,small_1_5
105497,2023-05-04,2023-05,4,4,small_1_5
105498,2023-05-04,2023-05,3,3,small_1_5
105499,2023-05-05,2023-05,1,1,small_1_5
105500,2023-05-05,2023-05,1,1,small_1_5
105501,2023-05-05,2023-05,2,1,small_1_5
105502,2023-05-05,2023-05,2,1,small_1_5
105503,2023-05-05,2023-05,1,1,small_1_5
105504,2023-05-05,2023-05,1,1,small_1_5
105505,2023-05-05,2023-05,1,1,small_1_5
105506,2023-05-05,2023-05,2,2,small_1_5
105507,2023-05-05,2023-05,3,3,small_1_5
105508,2023-05-05,2023-05,1,1,small_1_5
105509,2023-05-05,2023-05,1,1,small_1_5
105510,2023-05-05,2023-05,307,33,large_over_5
105511,2023-05-05,2023-05,1,1,small_1_5
105512,2023-05-05,2023-05,1,1,small_1_5
105513,2023-05-05,2023-05,2,2,small_1_5
105514,2023-05-05,2023-05,1,1,small_1_5
105515,2023-05-05,2023-05,1,1,small_1_5
105516,2023-05-05,2023-05,1,1,small_1_5
105517,2023-05-05,2023-05,1,1,small_1_5
105518,2023-05-05,2023-05,1,1,small_1_5
105519,2023-05-05,2023-05,1,1,small_1_5
105520,2023-05-05,2023-05,1,1,small_1_5
105521,2023-05-05,2023-05,2,1,small_1_5
105522,2023-05-05,2023-05,1,1,small_1_5
105523,2023-05-05,2023-05,10,9,large_over_5
105524,2023-05-05,2023-05,2,1,small_1_5
105525,2023-05-05,2023-05,1,1,small_1_5
105526,2023-05-05,2023-05,2,1,small_1_5
105527,2023-05-05,2023-05,1,1,small_1_5
105528,2023-05-05,2023-05,9,1,large_over_5
105529,2023-05-05,2023-05,1,1,small_1_5
105530,2023-05-05,2023-05,1,1,small_1_5
105531,2023-05-05,2023-05,10,9,large_over_5
105532,2023-05-05,2023-05,16,13,large_over_5
105533,2023-05-05,2023-05,23,19,large_over_5
105534,2023-05-05,2023-05,8,1,large_over_5
105535,2023-05-05,2023-05,74,47,large_over_5
105536,2023-05-05,2023-05,1,1,small_1_5
105537,2023-05-05,2023-05,197,111,large_over_5
105538,2023-05-05,2023-05,3,3,small_1_5
105539,2023-05-05,2023-05,3,3,small_1_5
105540,2023-05-05,2023-05,13,6,large_over_5
105541,2023-05-05,2023-05,1,1,small_1_5
105542,2023-05-05,2023-05,2,1,small_1_5
105543,2023-05-05,2023-05,2,2,small_1_5
105544,2023-05-05,2023-05,5,4,small_1_5
105545,2023-05-05,2023-05,1,1,small_1_5
105546,2023-05-05,2023-05,1,1,small_1_5
105547,2023-05-05,2023-05,37,21,large_over_5
105548,2023-05-05,2023-05,4,1,small_1_5
105549,2023-05-05,2023-05,2,1,small_1_5
105550,2023-05-05,2023-05,1,1,small_1_5
105551,2023-05-05,2023-05,1,1,small_1_5
105552,2023-05-05,2023-05,8,7,large_over_5
105553,2023-05-05,2023-05,1,1,small_1_5
105554,2023-05-05,2023-05,1,1,small_1_5
105555,2023-05-05,2023-05,1,1,small_1_5
105556,2023-05-05,2023-05,2,1,small_1_5
105557,2023-05-05,2023-05,2,1,small_1_5
105558,2023-05-05,2023-05,1,1,small_1_5
105559,2023-05-05,2023-05,1,1,small_1_5
105560,2023-05-05,2023-05,1,1,small_1_5
105561,2023-05-05,2023-05,1,1,small_1_5
105562,2023-05-05,2023-05,1,1,small_1_5
105563,2023-05-05,2023-05,1,1,small_1_5
105564,2023-05-05,2023-05,2,2,small_1_5
105565,2023-05-05,2023-05,6,2,large_over_5
105566,2023-05-05,2023-05,14,12,large_over_5
105567,2023-05-05,2023-05,1,1,small_1_5
105568,2023-05-05,2023-05,1,1,small_1_5
105569,2023-05-05,2023-05,1,1,small_1_5
105570,2023-05-05,2023-05,1,1,small_1_5
105571,2023-05-05,2023-05,3,2,small_1_5
105572,2023-05-05,2023-05,1,1,small_1_5
105573,2023-05-05,2023-05,8,7,large_over_5
105574,2023-05-05,2023-05,1,1,small_1_5
105575,2023-05-05,2023-05,22,21,large_over_5
105576,2023-05-05,2023-05,5,5,small_1_5
105577,2023-05-05,2023-05,1,1,small_1_5
105578,2023-05-05,2023-05,1,1,small_1_5
105579,2023-05-05,2023-05,1,1,small_1_5
105580,2023-05-05,2023-05,1,1,small_1_5
105581,2023-05-05,2023-05,6,6,large_over_5
105582,2023-05-05,2023-05,1,1,small_1_5
105583,2023-05-05,2023-05,3,3,small_1_5
105584,2023-05-05,2023-05,36,29,large_over_5
105585,2023-05-05,2023-05,1,1,small_1_5
105586,2023-05-05,2023-05,2,1,small_1_5
105587,2023-05-05,2023-05,4,4,small_1_5
105588,2023-05-05,2023-05,4,4,small_1_5
105589,2023-05-05,2023-05,1,1,small_1_5
105590,2023-05-05,2023-05,9,6,large_over_5
105591,2023-05-05,2023-05,3,3,small_1_5
105592,2023-05-08,2023-05,1,1,small_1_5
105593,2023-05-08,2023-05,1,1,small_1_5
105594,2023-05-08,2023-05,1,1,small_1_5
105595,2023-05-08,2023-05,1,1,small_1_5
105596,2023-05-08,2023-05,1,1,small_1_5
105597,2023-05-08,2023-05,1,1,small_1_5
105598,2023-05-08,2023-05,1,1,small_1_5
105599,2023-05-08,2023-05,1,1,small_1_5
105600,2023-05-08,2023-05,1,1,small_1_5
105601,2023-05-08,2023-05,1,1,small_1_5
105602,2023-05-08,2023-05,2,2,small_1_5
105603,2023-05-08,2023-05,1,1,small_1_5
105604,2023-05-08,2023-05,1,1,small_1_5
105605,2023-05-08,2023-05,1,1,small_1_5
105606,2023-05-08,2023-05,1,1,small_1_5
105607,2023-05-08,2023-05,1,1,small_1_5
105608,2023-05-08,2023-05,1,1,small_1_5
105609,2023-05-08,2023-05,1,1,small_1_5
105610,2023-05-08,2023-05,1,1,small_1_5
105611,2023-05-08,2023-05,1,1,small_1_5
105612,2023-05-08,2023-05,1,1,small_1_5
105613,2023-05-08,2023-05,1,1,small_1_5
105614,2023-05-08,2023-05,1,1,small_1_5
105615,2023-05-08,2023-05,1,1,small_1_5
105616,2023-05-08,2023-05,2,2,small_1_5
105617,2023-05-08,2023-05,1,1,small_1_5
105618,2023-05-08,2023-05,2,1,small_1_5
105619,2023-05-08,2023-05,1,1,small_1_5
105620,2023-05-08,2023-05,1,1,small_1_5
105621,2023-05-08,2023-05,1,1,small_1_5
105622,2023-05-08,2023-05,1,1,small_1_5
105623,2023-05-08,2023-05,1,1,small_1_5
105624,2023-05-08,2023-05,1,1,small_1_5
105625,2023-05-08,2023-05,23,9,large_over_5
105626,2023-05-08,2023-05,25,25,large_over_5
105627,2023-05-08,2023-05,2,1,small_1_5
105628,2023-05-08,2023-05,1,1,small_1_5
105629,2023-05-08,2023-05,1,1,small_1_5
105630,2023-05-08,2023-05,1,1,small_1_5
105631,2023-05-08,2023-05,1,1,small_1_5
105632,2023-05-08,2023-05,1,1,small_1_5
105633,2023-05-08,2023-05,1,1,small_1_5
105634,2023-05-08,2023-05,11,1,large_over_5
105635,2023-05-08,2023-05,1,1,small_1_5
105636,2023-05-08,2023-05,1,1,small_1_5
105637,2023-05-08,2023-05,1,1,small_1_5
105638,2023-05-08,2023-05,2,1,small_1_5
105639,2023-05-08,2023-05,4,1,small_1_5
105640,2023-05-08,2023-05,2,1,small_1_5
105641,2023-05-08,2023-05,1,1,small_1_5
105642,2023-05-08,2023-05,1,1,small_1_5
105643,2023-05-08,2023-05,1,1,small_1_5
105644,2023-05-08,2023-05,19,6,large_over_5
105645,2023-05-08,2023-05,1,1,small_1_5
105646,2023-05-08,2023-05,12,1,large_over_5
105647,2023-05-08,2023-05,1,1,small_1_5
105648,2023-05-08,2023-05,1,1,small_1_5
105649,2023-05-08,2023-05,1,1,small_1_5
105650,2023-05-08,2023-05,1,1,small_1_5
105651,2023-05-08,2023-05,1,1,small_1_5
105652,2023-05-08,2023-05,3,3,small_1_5
105653,2023-05-08,2023-05,1,1,small_1_5
105654,2023-05-08,2023-05,4,3,small_1_5
105655,2023-05-08,2023-05,3,3,small_1_5
105656,2023-05-08,2023-05,1,1,small_1_5
105657,2023-05-08,2023-05,18,15,large_over_5
105658,2023-05-08,2023-05,5,5,small_1_5
105659,2023-05-08,2023-05,5,3,small_1_5
105660,2023-05-08,2023-05,1,1,small_1_5
105661,2023-05-08,2023-05,1,1,small_1_5
105662,2023-05-08,2023-05,13,11,large_over_5
105663,2023-05-08,2023-05,2,1,small_1_5
105664,2023-05-08,2023-05,1,1,small_1_5
105665,2023-05-08,2023-05,1,1,small_1_5
105666,2023-05-08,2023-05,37,15,large_over_5
105667,2023-05-08,2023-05,1,1,small_1_5
105668,2023-05-08,2023-05,1,1,small_1_5
105669,2023-05-08,2023-05,10,9,large_over_5
105670,2023-05-08,2023-05,90,70,large_over_5
105671,2023-05-08,2023-05,1,1,small_1_5
105672,2023-05-08,2023-05,1,1,small_1_5
105673,2023-05-08,2023-05,45,35,large_over_5
105674,2023-05-08,2023-05,6,1,large_over_5
105675,2023-05-08,2023-05,1,1,small_1_5
105676,2023-05-08,2023-05,19,19,large_over_5
105677,2023-05-08,2023-05,12,11,large_over_5
105678,2023-05-08,2023-05,9,1,large_over_5
105679,2023-05-08,2023-05,2,2,small_1_5
105680,2023-05-08,2023-05,1,1,small_1_5
105681,2023-05-08,2023-05,18,16,large_over_5
105682,2023-05-08,2023-05,2,1,small_1_5
105683,2023-05-08,2023-05,2,1,small_1_5
105684,2023-05-08,2023-05,41,22,large_over_5
105685,2023-05-08,2023-05,1,1,small_1_5
105686,2023-05-08,2023-05,1,1,small_1_5
105687,2023-05-08,2023-05,2,2,small_1_5
105688,2023-05-08,2023-05,1,1,small_1_5
105689,2023-05-08,2023-05,7,5,large_over_5
